year,idx,day_key,split,image_path,mask_path,x0,y0,x1,y1,valid_ratio,storm_ratio_valid,storm_pixels,positive_patch
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,1002,334,1690,1002,1.0,0.0,0,False
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,1336,334,2024,1002,0.985832840133686,0.0,0,False
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,1670,334,2358,1002,0.985832840133686,0.0074160234664171,3360,True
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,2004,334,2692,1002,1.0,0.007310959476396,3360,True
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,2338,334,3026,1002,1.0,0.0,0,False
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,2672,334,3360,1002,1.0,0.0,0,False
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,0,668,688,1336,0.9986009086478206,0.0,0,False
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,334,668,1022,1336,0.9977675463027432,0.0,0,False
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,668,668,1356,1336,0.99776972218354,0.0,0,False
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,1002,668,1690,1336,1.0,4.351761593092884e-06,2,True
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,1336,668,2024,1336,0.98503646776215,0.0006759338821798,306,True
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,1670,668,2358,1336,0.98503646776215,0.0006759338821798,306,True
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,2004,668,2692,1336,1.0,0.0109468562874251,5031,True
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,2338,668,3026,1336,1.0,0.0109468562874251,5031,True
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,2672,668,3360,1336,1.0,0.000234995126027,108,True
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,0,1002,688,1670,1.0,0.0,0,False
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,334,1002,1022,1670,1.0,0.0,0,False
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,668,1002,1356,1670,1.0,0.0,0,False
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,1002,1002,1690,1670,1.0,0.0050480434479877,2320,True
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,1336,1002,2024,1670,0.9991514064893467,0.0068794452889192,3159,True
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,1670,1002,2358,1670,0.9991514064893467,0.0029203343249258,1341,True
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,2004,1002,2692,1670,1.0,0.0126853850438657,5830,True
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,2338,1002,3026,1670,1.0,0.0126853850438657,5830,True
MY28,126,P05_day07,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day07.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day07_mask_class.png,2672,1002,3360,1670,1.0,0.0009138699345495,420,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,0,0,688,668,0.9979568479320428,0.0012645946211121,580,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,334,0,1022,668,0.9980373555215152,0.1568712092473652,71954,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,668,0,1356,668,0.9961835050828576,0.3565755848240613,163251,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,1002,0,1690,668,0.9956047207909762,0.4173252266349625,190953,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,1336,0,2024,668,0.9948801524857264,0.390098221686631,178365,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,1670,0,2358,668,0.995572082579028,0.1889895945570857,86472,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,2004,0,2692,668,0.9955524996518592,0.0075097259256021,3436,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,2338,0,3026,668,0.9961225804205542,0.0,0,False
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,2672,0,3360,668,0.9913878638072692,0.0,0,False
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,0,334,688,1002,1.0,0.0,0,False
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,334,334,1022,1002,1.0,0.0,0,False
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,668,334,1356,1002,0.9978045362762846,0.0056937251267513,2611,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,1002,334,1690,1002,0.988870369725665,0.0332982007573673,15133,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,1336,334,2024,1002,0.9895666515805598,0.0612305926484589,27847,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,1670,334,2358,1002,0.9897211391171146,0.0387877588708613,17643,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,2004,334,2692,1002,0.9897211391171146,0.0049773556698764,2264,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,2338,334,3026,1002,0.9927151510931626,0.0,0,False
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,2672,334,3360,1002,0.9569784848906836,0.0,0,False
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,0,668,688,1336,1.0,0.0,0,False
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,334,668,1022,1336,1.0,0.0,0,False
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,668,668,1356,1336,1.0,0.0,0,False
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,1002,668,1690,1336,0.9910658334493804,5.049640158251332e-05,23,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,1336,668,2024,1336,0.9910658334493804,0.0083911846455811,3822,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,1670,668,2358,1336,0.9899517824815486,0.0166386059617641,7570,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,2004,668,2692,1336,0.9899517824815486,0.018966252423258,8629,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,2338,668,3026,1336,0.9927151510931626,0.0403628823678973,18415,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,2672,668,3360,1336,0.9624051315972706,0.0358484849855077,15856,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,0,1002,688,1670,1.0,0.0,0,False
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,334,1002,1022,1670,1.0,0.0,0,False
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,668,1002,1356,1670,1.0,0.0,0,False
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,1002,1002,1690,1670,1.0,0.0031680824397716,1456,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,1336,1002,2024,1670,1.0,0.0290632397994708,13357,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,1670,1002,2358,1670,1.0,0.0383651302047068,17632,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,2004,1002,2692,1670,1.0,0.0224180998468179,10303,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,2338,1002,3026,1670,1.0,0.0507502436986492,23324,True
MY28,127,P05_day08,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day08.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day08_mask_class.png,2672,1002,3360,1670,1.0,0.0471905027154992,21688,True
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,0,0,688,668,0.9971539479181172,0.1475922806343775,67638,True
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,334,0,1022,668,0.9972279278652,0.2361807510200519,108244,True
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,668,0,1356,668,0.9973345460242308,0.1427898219517888,65449,True
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,1002,0,1690,668,0.9978611091769948,0.0209702988000462,9617,True
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,1336,0,2024,668,0.9937856844450632,0.0,0,False
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,1670,0,2358,668,0.9924605730399666,0.0986650413598205,45003,True
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,2004,0,2692,668,0.9924279348280184,0.1669005314577377,76124,True
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,2338,0,3026,668,0.9764003968806572,0.0757724997660104,34002,True
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,2672,0,3360,668,0.9766571508146498,0.0,0,False
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,0,334,688,1002,0.995206534605208,0.0035266003616241,1613,True
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,334,334,1022,1002,1.0,0.0,0,False
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,668,334,1356,1002,0.9979068026737224,0.0,0,False
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,1002,334,1690,1002,0.9979068026737224,0.0,0,False
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,1336,334,2024,1002,0.981468023255814,0.0,0,False
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,1670,334,2358,1002,0.981468023255814,0.0168533721154507,7602,True
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,2004,334,2692,1002,0.9887245857122964,0.0167296798869723,7602,True
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,2338,334,3026,1002,0.9652228972287982,0.0,0,False
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,2672,334,3360,1002,0.9734694854477092,0.0,0,False
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,0,668,688,1336,0.995206534605208,0.0,0,False
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,334,668,1022,1336,1.0,0.0,0,False
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,668,668,1356,1336,0.9979068026737224,0.0398367282860394,18270,True
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,1002,668,1690,1336,0.9979068026737224,0.0562881850412758,25815,True
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,1336,668,2024,1336,0.9850190607157776,0.035540171283789,16089,True
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,1670,668,2358,1336,0.9850190607157776,0.0139319945482539,6307,True
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,2004,668,2692,1336,0.9787024787634034,0.001267241149321,570,True
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,2338,668,3026,1336,0.9711108306642529,0.0235084818297718,10492,True
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,2672,668,3360,1336,0.9924083519008494,0.0230039794341091,10492,True
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,0,1002,688,1670,1.0,0.0,0,False
MY28,128,P05_day09,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\images\P05_day09.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MY28\selected_top100\masks\P05_day09_mask_class.png,334,1002,1022,1670,1.0,0.0,0,False
